node1; node2; key; weight; label; text1; text2
08f7c4bb220547b79fd5a88c51ee3700;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
08f7c4bb220547b79fd5a88c51ee3700;d41ef034a482510c595f5a17aa6d25cf;related_text;0.3333333333333333;;;;
08f7c4bb220547b79fd5a88c51ee3700;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
08f7c4bb220547b79fd5a88c51ee3700;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
8cba36860603d44dcb6ce0bffbe57651;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
8cba36860603d44dcb6ce0bffbe57651;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.3125;;;;
8cba36860603d44dcb6ce0bffbe57651;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
8cba36860603d44dcb6ce0bffbe57651;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
6a29508d97696a3cc057d08149b7e4ce;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
6a29508d97696a3cc057d08149b7e4ce;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.3333333333333333;;;;
6a29508d97696a3cc057d08149b7e4ce;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
6a29508d97696a3cc057d08149b7e4ce;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
6a29508d97696a3cc057d08149b7e4ce;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
6a29508d97696a3cc057d08149b7e4ce;d41ef034a482510c595f5a17aa6d25cf;related_text;0.3333333333333333;;;;
6a29508d97696a3cc057d08149b7e4ce;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
6a29508d97696a3cc057d08149b7e4ce;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
b70ab45ddab9d2d456a1fd63665490c3;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
b70ab45ddab9d2d456a1fd63665490c3;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
b70ab45ddab9d2d456a1fd63665490c3;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
b70ab45ddab9d2d456a1fd63665490c3;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
1fe445e43458a3206df1ed5aae4912f8;010a3d94a81234f0ce6c467e549b8eb1;full_image_query;0;;;;
1fe445e43458a3206df1ed5aae4912f8;010a3d94a81234f0ce6c467e549b8eb1;related_text;0.4356060606060606;;;;
1fe445e43458a3206df1ed5aae4912f8;010a3d94a81234f0ce6c467e549b8eb1;subimage;0;;;;
1fe445e43458a3206df1ed5aae4912f8;010a3d94a81234f0ce6c467e549b8eb1;ocr;0;;;;
2b669c749887a825090d7c5d0ac4d779;d34b4225ad08cf13e4455098967dec2e;full_image_query;0;;;;
2b669c749887a825090d7c5d0ac4d779;d34b4225ad08cf13e4455098967dec2e;related_text;0.325;;;;
2b669c749887a825090d7c5d0ac4d779;d34b4225ad08cf13e4455098967dec2e;subimage;0;;;;
2b669c749887a825090d7c5d0ac4d779;d34b4225ad08cf13e4455098967dec2e;ocr;0;;;;
c71f9b42a40d0dfd787d14a92b335bf2;010a3d94a81234f0ce6c467e549b8eb1;full_image_query;0;;;;
c71f9b42a40d0dfd787d14a92b335bf2;010a3d94a81234f0ce6c467e549b8eb1;related_text;0.4356060606060606;;;;
c71f9b42a40d0dfd787d14a92b335bf2;010a3d94a81234f0ce6c467e549b8eb1;subimage;0;;;;
c71f9b42a40d0dfd787d14a92b335bf2;010a3d94a81234f0ce6c467e549b8eb1;ocr;0;;;;
402e5b14f20e3b091efcf9d688d23feb;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
402e5b14f20e3b091efcf9d688d23feb;d41ef034a482510c595f5a17aa6d25cf;related_text;0.41666666666666663;;;;
402e5b14f20e3b091efcf9d688d23feb;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
402e5b14f20e3b091efcf9d688d23feb;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
402e5b14f20e3b091efcf9d688d23feb;5731ce70de768e996cfc6492bc9f7a7c;full_image_query;0;;;;
402e5b14f20e3b091efcf9d688d23feb;5731ce70de768e996cfc6492bc9f7a7c;related_text;0.3214285714285714;;;;
402e5b14f20e3b091efcf9d688d23feb;5731ce70de768e996cfc6492bc9f7a7c;subimage;0;;;;
402e5b14f20e3b091efcf9d688d23feb;5731ce70de768e996cfc6492bc9f7a7c;ocr;0;;;;
5fab90e3c76399aff01c7a648bb65ef3;010a3d94a81234f0ce6c467e549b8eb1;full_image_query;0;;;;
5fab90e3c76399aff01c7a648bb65ef3;010a3d94a81234f0ce6c467e549b8eb1;related_text;0.32196969696969696;;;;
5fab90e3c76399aff01c7a648bb65ef3;010a3d94a81234f0ce6c467e549b8eb1;subimage;0;;;;
5fab90e3c76399aff01c7a648bb65ef3;010a3d94a81234f0ce6c467e549b8eb1;ocr;0;;;;
a675722b3104c12d7d50b8c030655ca0;01dc42c802865d568f29555aa0315418;full_image_query;5235.618982602211;;;;
a675722b3104c12d7d50b8c030655ca0;01dc42c802865d568f29555aa0315418;related_text;0;;;;
a675722b3104c12d7d50b8c030655ca0;01dc42c802865d568f29555aa0315418;subimage;0;;;;
a675722b3104c12d7d50b8c030655ca0;01dc42c802865d568f29555aa0315418;ocr;0.9375;;;;
01dc42c802865d568f29555aa0315418;a675722b3104c12d7d50b8c030655ca0;full_image_query;5235.618982602211;;;;
01dc42c802865d568f29555aa0315418;a675722b3104c12d7d50b8c030655ca0;related_text;0;;;;
01dc42c802865d568f29555aa0315418;a675722b3104c12d7d50b8c030655ca0;subimage;0;;;;
01dc42c802865d568f29555aa0315418;a675722b3104c12d7d50b8c030655ca0;ocr;0.9375;;;;
7fb78df6dac6007ae9d8802950e6e727;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
7fb78df6dac6007ae9d8802950e6e727;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
7fb78df6dac6007ae9d8802950e6e727;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
7fb78df6dac6007ae9d8802950e6e727;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
5fbf1b35f84c239629c3dc78b8cb32d4;010a3d94a81234f0ce6c467e549b8eb1;full_image_query;0;;;;
5fbf1b35f84c239629c3dc78b8cb32d4;010a3d94a81234f0ce6c467e549b8eb1;related_text;0.32196969696969696;;;;
5fbf1b35f84c239629c3dc78b8cb32d4;010a3d94a81234f0ce6c467e549b8eb1;subimage;0;;;;
5fbf1b35f84c239629c3dc78b8cb32d4;010a3d94a81234f0ce6c467e549b8eb1;ocr;0;;;;
7cd77b7bfc7d5c8b15669fa8bebdb0c9;6e833b7d6a10e54a4c7911062d1aa6d8;full_image_query;0;;;;
7cd77b7bfc7d5c8b15669fa8bebdb0c9;6e833b7d6a10e54a4c7911062d1aa6d8;related_text;0.3205128205128205;;;;
7cd77b7bfc7d5c8b15669fa8bebdb0c9;6e833b7d6a10e54a4c7911062d1aa6d8;subimage;0;;;;
7cd77b7bfc7d5c8b15669fa8bebdb0c9;6e833b7d6a10e54a4c7911062d1aa6d8;ocr;0;;;;
042ac5c9aaf7fdc056add2b0a5b07c27;6e833b7d6a10e54a4c7911062d1aa6d8;full_image_query;0;;;;
042ac5c9aaf7fdc056add2b0a5b07c27;6e833b7d6a10e54a4c7911062d1aa6d8;related_text;0.3205128205128205;;;;
042ac5c9aaf7fdc056add2b0a5b07c27;6e833b7d6a10e54a4c7911062d1aa6d8;subimage;0;;;;
042ac5c9aaf7fdc056add2b0a5b07c27;6e833b7d6a10e54a4c7911062d1aa6d8;ocr;0;;;;
fd841994b6af0635f7f3fa2e3849b7be;010a3d94a81234f0ce6c467e549b8eb1;full_image_query;0;;;;
fd841994b6af0635f7f3fa2e3849b7be;010a3d94a81234f0ce6c467e549b8eb1;related_text;0.36458333333333337;;;;
fd841994b6af0635f7f3fa2e3849b7be;010a3d94a81234f0ce6c467e549b8eb1;subimage;0;;;;
fd841994b6af0635f7f3fa2e3849b7be;010a3d94a81234f0ce6c467e549b8eb1;ocr;0;;;;
